"lugar";"nombre";"rio";"año";"caudal_medio_anual";"codigo_de_estacion";"sistema";"cuenca"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2014";"36.21";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2015";"53.32";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2016";"16.98";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2017";"32.7";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2018";"23.82";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2019";"41.89";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"CONFLUENCIA";"CONFLUENCIA";"HIELO";"2020";"15.47";"2226";"Sistema Océ ano Pacífico";"Cuencade los Ríos Carrenleufú y Pico"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1991";"14.61";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1992";"13.37";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1993";"13.07";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1994";"8.95";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1995";"7.5";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1996";"1.89";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1997";"7.46";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1998";"2.57";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"1999";"3.53";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2000";"7.24";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2001";"9.95";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2002";"11.43";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2003";"5.57";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2004";"11.47";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2005";"3.38";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2006";"3.55";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2007";"2.49";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2008";"2.67";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2009";"4.06";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2010";"1.91";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2011";"2.81";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2012";"3.31";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2013";"5.1";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2014";"4.97";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2015";"4.06";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2016";"1.54";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2017";"1.65";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2018";"2.65";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2019";"2.73";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"GUALJAINA";"GUALJAINA";"LEPÁ";"2020";"3.53";"2228";"Sistema Río Chubut";"Cuencadel Río Chubut"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1970";"0.86";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1971";"1.33";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1972";"1.17";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1973";"1.01";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1974";"0.98";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1975";"1.55";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1976";"1.23";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1978";"1.42";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1979";"1.00";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1980";"1.27";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1981";"1.32";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1982";"1.17";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1983";"1.02";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1984";"1.12";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1985";"1.53";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1986";"0.81";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1987";"0.84";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1988";"1.04";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1989";"0.96";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1990";"0.94";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1991";"0.9";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1993";"1.66";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1994";"2.58";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1995";"1.43";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1996";"1.00";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1997";"1.45";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1998";"0.9";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"1999";"0.87";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2000";"1.19";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2001";"1.54";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2002";"1.77";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2003";"1.71";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2004";"1.23";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2005";"1.27";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2006";"1.24";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2007";"0.8";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2008";"0.92";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2009";"0.68";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2010";"0.59";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2011";"0.54";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2012";"0.93";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2013";"0.65";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2014";"0.58";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2015";"0.45";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2016";"0.43";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2017";"0.4";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2018";"0.44";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2019";"0.26";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"PARQUE NAC. LOS ALERCES";"PARQUE NAC. LOS ALERCES";"COHIHUES";"2020";"0.26";"2230";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1977";"7.87";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1978";"3.82";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1979";"6.31";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1980";"5.01";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1981";"4.83";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1982";"3.79";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1983";"3.21";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1984";"3.18";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1985";"4.68";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1986";"2.15";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1987";"4.06";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1988";"2.77";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1989";"2.18";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1990";"3.52";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1991";"3.04";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1992";"3.13";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1993";"5.25";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1994";"3.89";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1995";"8.12";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1996";"3.9";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1997";"2.73";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1998";"1.22";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"1999";"2.64";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2000";"1.99";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2001";"3.04";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2002";"4.54";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2003";"3.38";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2004";"2.87";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2005";"3.24";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2006";"4.16";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2007";"3.41";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2008";"3.93";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2009";"3.39";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2010";"3.66";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2011";"3.38";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2012";"3.62";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2013";"3.24";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2014";"3.13";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2015";"3.25";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2016";"1.99";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2017";"2.97";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2018";"3.21";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2019";"2.45";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"RUTA A CHILE";"RUTA A CHILE";"BAGGLITS";"2020";"2.61";"2239";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1970";"0.87";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1971";"1.29";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1972";"1.08";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1973";"0.67";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1974";"0.62";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1975";"1.17";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1976";"1.48";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1977";"1.17";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1978";"1.12";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1979";"1.01";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1980";"1.03";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1981";"1.06";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1982";"0.71";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1983";"0.57";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1984";"0.63";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1985";"0.79";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1986";"0.57";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1987";"0.51";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1988";"0.41";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1989";"0.55";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"HOYO DE EPUYÉN";"HOYO DE EPUYÉN";"CATARATA";"1990";"0.21";"2240";"Sistema Océ ano Pacífico";"Cuencade los Ríos Manso y Puelo"
"NACIMIENTO";"NACIMIENTO";"FREY";"1970";"250.14";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1971";"282.23";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1972";"253.58";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1973";"195.88";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1974";"194.1";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1975";"231.88";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1976";"205.77";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1977";"274.33";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1978";"221.94";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1979";"245.53";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1980";"229.86";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1981";"220.9";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1982";"212.11";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1983";"172.79";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1984";"181.93";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1985";"211.36";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1986";"157.48";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1987";"180.8";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1988";"152.49";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1989";"179.47";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1990";"214.74";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1991";"207.36";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
"NACIMIENTO";"NACIMIENTO";"FREY";"1992";"205.23";"2242";"Sistema Océ ano Pacífico";"Cuencadel Río Futaleufú"
